origen;direccion;dia;hora
12;19;0;125900
12;19;0;131100
12;19;0;132300
12;19;0;133500
12;19;0;134700
12;19;0;135900
12;19;0;141100
12;19;0;142300
12;19;0;143500
12;19;0;144700
12;19;0;145900
12;19;0;151100
12;19;0;152300
12;19;0;153500
12;19;0;154700
12;19;0;155900
12;19;0;161100
12;19;0;162300
12;19;0;163500
12;19;0;164700
12;19;0;165900
12;19;0;171100
12;19;0;172300
12;19;0;173500
12;19;0;174700
12;19;0;175900
12;19;0;181100
12;17;0;181700
12;19;0;182300
12;17;0;182900
12;19;0;183500
12;17;0;184100
12;19;0;184700
12;17;0;185300
12;19;0;185900
12;17;0;190500
12;19;0;191100
12;17;0;191700
12;19;0;192300
12;17;0;192900
12;19;0;193500
12;17;0;194100
12;19;0;194700
12;17;0;195300
12;19;0;195900
12;19;0;201100
12;19;0;202300
12;19;0;203500
12;19;0;204700
12;19;0;205900
12;19;0;211100
12;19;0;212300
12;19;0;213500
12;19;0;214700
12;19;0;215900
12;19;0;221100
12;19;0;222300
12;19;0;223500
12;19;0;224700
12;19;0;230000
12;19;1;93100
12;19;1;94300
12;19;1;95500
12;19;1;100700
12;19;1;101900
12;19;1;103100
12;19;1;104300
12;19;1;105500
12;19;1;110700
12;19;1;111900
12;19;1;113100
12;19;1;114300
12;19;1;115500
12;19;1;120700
12;19;1;121900
12;19;1;123100
12;19;1;124300
12;19;1;125500
12;19;1;130700
12;19;1;131900
12;19;1;133100
12;19;1;134300
12;19;1;135500
12;19;1;140700
12;19;1;141900
12;19;1;143100
12;19;1;144300
12;19;1;145500
12;19;1;150700
12;19;1;151900
12;19;1;153100
12;19;1;154300
12;19;1;155500
12;19;1;160700
12;19;1;161900
12;19;1;163100
12;19;1;164300
12;19;1;165500
12;19;1;170700
12;19;1;171900
12;19;1;173100
12;19;1;174300
12;19;1;175500
12;19;1;180700
12;19;1;181900
12;19;1;183100
12;19;1;184300
12;19;1;185500
12;19;1;190700
12;19;1;191900
12;19;1;193100
12;19;1;194300
12;19;1;195500
12;19;1;200700
12;19;1;201900
12;19;1;203100
12;19;1;204300
12;19;1;205500
12;19;1;210700
12;19;1;211900
12;19;1;213100
12;19;1;214300
12;19;1;215500
12;19;1;220700
12;19;1;221900
12;19;1;223100
12;19;1;224300
12;19;1;225500
12;19;2;93100
12;19;2;94900
12;19;2;100700
12;19;2;102500
12;19;2;104300
12;19;2;110100
12;19;2;111900
12;19;2;113700
12;19;2;115500
12;19;2;121300
12;19;2;123100
12;19;2;124900
12;19;2;130700
12;19;2;132500
12;19;2;134300
12;19;2;140100
12;19;2;141900
12;19;2;143700
12;19;2;145500
12;19;2;151300
12;19;2;153100
12;19;2;154900
12;19;2;160700
12;19;2;162500
12;19;2;164300
12;19;2;170100
12;19;2;171900
12;19;2;173700
12;19;2;175500
12;19;2;181300
12;19;2;183100
12;19;2;184900
12;19;2;190700
12;19;2;192500
12;19;2;194300
12;19;2;200100
12;19;2;201900
12;19;2;203700
12;19;2;205500
12;19;2;211300
12;19;2;213100
12;19;2;214900
12;19;2;220700
12;19;2;222500
12;19;2;224300
11;0;0;65200
11;0;0;70400
11;0;0;71600
11;0;0;72200
11;0;0;72800
11;0;0;73400
11;0;0;74000
11;0;0;74600
11;0;0;75200
11;0;0;75800
11;0;0;80400
11;0;0;81000
11;0;0;81600
11;0;0;82200
11;0;0;82800
11;0;0;83400
11;0;0;84000
11;0;0;84600
11;0;0;85200
11;0;0;85800
11;0;0;90400
11;0;0;91000
11;0;0;91600
11;0;0;92600
11;0;0;93800
11;0;0;95000
11;0;0;100200
11;0;0;101400
11;0;0;102600
11;0;0;103800
11;0;0;105000
11;0;0;110200
11;0;0;111400
11;0;0;112600
11;0;0;113800
11;0;0;115000
11;0;0;120200
11;0;0;121400
11;0;0;122600
11;0;0;123800
11;0;0;125000
11;0;0;130200
11;0;0;131400
11;0;0;132600
11;0;0;133800
11;0;0;135000
11;0;0;140200
11;0;0;141400
11;0;0;142600
11;0;0;143800
11;0;0;145000
11;0;0;150200
11;0;0;151400
11;0;0;152600
11;0;0;153800
11;0;0;155000
11;0;0;160200
11;0;0;161400
11;0;0;162600
11;0;0;163800
11;0;0;165000
11;0;0;170200
11;0;0;171600
11;0;0;172200
11;0;0;172800
11;0;0;173400
11;0;0;174000
11;0;0;174600
11;0;0;175200
11;0;0;175800
11;0;0;180400
11;0;0;181000
11;0;0;181600
11;0;0;182200
11;0;0;182800
11;0;0;183400
11;0;0;184000
11;0;0;184600
11;0;0;185200
11;0;0;185800
11;0;0;190400
11;0;0;191400
11;0;0;192600
11;0;0;193800
11;0;0;195000
11;0;0;200200
11;0;0;201400
11;0;0;202600
11;0;0;203800
11;0;0;205000
11;0;0;210200
11;0;0;211400
11;0;0;212600
11;0;0;213800
11;0;0;215000
11;0;0;220200
11;0;0;221900
11;0;0;223700
11;0;1;82200
11;0;1;83400
11;0;1;84600
11;0;1;85800
11;0;1;91000
11;0;1;92200
11;0;1;93400
11;0;1;94600
11;0;1;95800
11;0;1;101000
11;0;1;102200
11;0;1;103400
11;0;1;104600
11;0;1;105800
11;0;1;111000
11;0;1;112200
11;0;1;113400
11;0;1;114600
11;0;1;115800
11;0;1;121000
11;0;1;122200
11;0;1;123400
11;0;1;124600
11;0;1;125800
11;0;1;131000
11;0;1;132200
11;0;1;133400
11;0;1;134600
11;0;1;135800
11;0;1;141000
11;0;1;142200
11;0;1;143400
11;0;1;144600
11;0;1;145800
11;0;1;151000
11;0;1;152200
11;0;1;153400
11;0;1;154600
11;0;1;155800
11;0;1;161000
11;0;1;162200
11;0;1;163400
11;0;1;164600
11;0;1;165800
11;0;1;171000
11;0;1;172200
11;0;1;173400
11;0;1;174600
11;0;1;175800
11;0;1;181000
11;0;1;182200
11;0;1;183400
11;0;1;184600
11;0;1;185800
11;0;1;191000
11;0;1;192200
11;0;1;193400
11;0;1;194600
11;0;1;195800
11;0;1;201000
11;0;1;202200
11;0;1;203400
11;0;1;204600
11;0;1;205800
11;0;1;211000
11;0;1;212200
11;0;1;213400
11;0;1;214600
11;0;1;215800
11;0;1;221000
11;0;1;222800
11;0;2;82200
11;0;2;84000
11;0;2;85800
11;0;2;91600
11;0;2;93400
11;0;2;95200
11;0;2;101000
11;0;2;102800
11;0;2;104600
11;0;2;110400
11;0;2;112200
11;0;2;114000
11;0;2;115800
11;0;2;121600
11;0;2;123400
11;0;2;125200
11;0;2;131000
11;0;2;132800
11;0;2;134600
11;0;2;140400
11;0;2;142200
11;0;2;144000
11;0;2;145800
11;0;2;151600
11;0;2;153400
11;0;2;155200
11;0;2;161000
11;0;2;162800
11;0;2;164600
11;0;2;170400
11;0;2;172200
11;0;2;174000
11;0;2;175800
11;0;2;181600
11;0;2;183400
11;0;2;185200
11;0;2;191000
11;0;2;192800
11;0;2;194600
11;0;2;200400
11;0;2;202200
11;0;2;204000
11;0;2;205800
11;0;2;211600
11;0;2;213400
11;0;2;215200
11;0;2;221000
11;0;2;222800
11;19;0;72900
11;19;0;74300
11;19;0;75700
11;17;0;80300
11;19;0;80900
11;17;0;81500
11;19;0;82100
11;17;0;82700
11;19;0;83300
11;17;0;83900
11;19;0;84500
11;17;0;85100
11;19;0;85700
11;17;0;90300
11;19;0;90900
11;17;0;91500
11;19;0;92100
11;17;0;92700
11;19;0;93300
11;19;0;94500
11;19;0;95700
11;19;0;100900
11;19;0;102100
11;19;0;103300
11;19;0;104500
11;19;0;105700
11;19;0;110900
11;19;0;112100
11;19;0;113300
11;19;0;114500
11;19;0;115700
11;19;0;120900
11;19;0;122100
11;19;0;123300
11;19;0;124500
11;19;0;125700
11;19;0;130900
11;19;0;132100
11;19;0;133300
11;19;0;134500
11;19;0;135700
11;19;0;140900
11;19;0;142100
11;19;0;143300
11;19;0;144500
11;19;0;145700
11;19;0;150900
11;19;0;152100
11;19;0;153300
11;19;0;154500
11;19;0;155700
11;19;0;160900
11;19;0;162100
11;19;0;163300
11;19;0;164500
11;19;0;165700
11;19;0;170900
11;19;0;172100
11;19;0;173300
11;19;0;174500
11;19;0;175700
11;19;0;180900
11;17;0;181500
11;19;0;182100
11;17;0;182700
11;19;0;183300
11;17;0;183900
11;19;0;184500
11;17;0;185100
11;19;0;185700
11;17;0;190300
11;19;0;190900
11;17;0;191500
11;19;0;192100
11;17;0;192700
11;19;0;193300
11;17;0;193900
11;19;0;194500
11;17;0;195100
11;19;0;195700
11;19;0;200900
11;19;0;202100
11;19;0;203300
11;19;0;204500
11;19;0;205700
11;19;0;210900
11;19;0;212100
11;19;0;213300
11;19;0;214500
11;19;0;215700
11;19;0;220900
11;19;0;222100
11;19;0;223300
11;19;0;224500
11;19;0;225800
11;19;1;92900
11;19;1;94100
11;19;1;95300
11;19;1;100500
11;19;1;101700
11;19;1;102900
11;19;1;104100
11;19;1;105300
11;19;1;110500
11;19;1;111700
11;19;1;112900
11;19;1;114100
11;19;1;115300
11;19;1;120500
11;19;1;121700
11;19;1;122900
11;19;1;124100
11;19;1;125300
11;19;1;130500
11;19;1;131700
11;19;1;132900
11;19;1;134100
11;19;1;135300
11;19;1;140500
11;19;1;141700
11;19;1;142900
11;19;1;144100
11;19;1;145300
11;19;1;150500
11;19;1;151700
11;19;1;152900
11;19;1;154100
11;19;1;155300
11;19;1;160500
11;19;1;161700
11;19;1;162900
11;19;1;164100
11;19;1;165300
11;19;1;170500
11;19;1;171700
11;19;1;172900
11;19;1;174100
11;19;1;175300
11;19;1;180500
11;19;1;181700
11;19;1;182900
11;19;1;184100
11;19;1;185300
11;19;1;190500
11;19;1;191700
11;19;1;192900
11;19;1;194100
11;19;1;195300
11;19;1;200500
11;19;1;201700
11;19;1;202900
11;19;1;204100
11;19;1;205300
11;19;1;210500
11;19;1;211700
11;19;1;212900
11;19;1;214100
11;19;1;215300
11;19;1;220500
11;19;1;221700
11;19;1;222900
11;19;1;224100
11;19;1;225300
11;19;2;92900
11;19;2;94700
11;19;2;100500
11;19;2;102300
11;19;2;104100
11;19;2;105900
11;19;2;111700
11;19;2;113500
11;19;2;115300
11;19;2;121100
11;19;2;122900
11;19;2;124700
11;19;2;130500
11;19;2;132300
11;19;2;134100
11;19;2;135900
11;19;2;141700
11;19;2;143500
11;19;2;145300
11;19;2;151100
11;19;2;152900
11;19;2;154700
11;19;2;160500
11;19;2;162300
11;19;2;164100
11;19;2;165900
11;19;2;171700
11;19;2;173500
11;19;2;175300
11;19;2;181100
11;19;2;182900
11;19;2;184700
11;19;2;190500
11;19;2;192300
11;19;2;194100
11;19;2;195900
11;19;2;201700
11;19;2;203500
11;19;2;205300
11;19;2;211100
11;19;2;212900
11;19;2;214700
11;19;2;220500
11;19;2;222300
11;19;2;224100
10;0;0;70100
10;0;0;71300
10;0;0;72500
10;0;0;73100
10;0;0;73700
10;0;0;74300
10;0;0;74900
10;0;0;75500
10;0;0;80100
10;0;0;80700
10;0;0;81300
10;0;0;81900
10;0;0;82500
10;0;0;83100
10;0;0;83700
10;0;0;84300
10;0;0;84900
10;0;0;85500
10;0;0;90100
10;0;0;90700
10;0;0;91300
10;0;0;91900
10;0;0;92500
10;0;0;93500
10;0;0;94700
10;0;0;95900
10;0;0;101100
10;0;0;102300
10;0;0;103500
10;0;0;104700
10;0;0;105900
10;0;0;111100
10;0;0;112300
10;0;0;113500
10;0;0;114700
10;0;0;115900
10;0;0;121100
10;0;0;122300
10;0;0;123500
10;0;0;124700
10;0;0;125900
10;0;0;131100
10;0;0;132300
10;0;0;133500
10;0;0;134700
10;0;0;135900
10;0;0;141100
10;0;0;142300
10;0;0;143500
10;0;0;144700
10;0;0;145900
10;0;0;151100
10;0;0;152300
10;0;0;153500
10;0;0;154700
10;0;0;155900
10;0;0;161100
10;0;0;162300
10;0;0;163500
10;0;0;164700
10;0;0;165900
10;0;0;171100
10;0;0;172500
10;0;0;173100
10;0;0;173700
10;0;0;174300
10;0;0;174900
10;0;0;175500
10;0;0;180100
10;0;0;180700
10;0;0;181300
10;0;0;181900
10;0;0;182500
10;0;0;183100
10;0;0;183700
10;0;0;184300
10;0;0;184900
10;0;0;185500
10;0;0;190100
10;0;0;190700
10;0;0;191300
10;0;0;192300
10;0;0;193500
10;0;0;194700
10;0;0;195900
10;0;0;201100
10;0;0;202300
10;0;0;203500
10;0;0;204700
10;0;0;205900
10;0;0;211100
10;0;0;212300
10;0;0;213500
10;0;0;214700
10;0;0;215900
10;0;0;221100
10;0;0;222800
10;0;0;224600
10;0;1;83100
10;0;1;84300
10;0;1;85500
10;0;1;90700
10;0;1;91900
10;0;1;93100
10;0;1;94300
10;0;1;95500
10;0;1;100700
10;0;1;101900
10;0;1;103100
10;0;1;104300
10;0;1;105500
10;0;1;110700
10;0;1;111900
10;0;1;113100
10;0;1;114300
10;0;1;115500
10;0;1;120700
10;0;1;121900
10;0;1;123100
10;0;1;124300
10;0;1;125500
10;0;1;130700
10;0;1;131900
10;0;1;133100
10;0;1;134300
10;0;1;135500
10;0;1;140700
10;0;1;141900
10;0;1;143100
10;0;1;144300
10;0;1;145500
10;0;1;150700
10;0;1;151900
10;0;1;153100
10;0;1;154300
10;0;1;155500
10;0;1;160700
10;0;1;161900
10;0;1;163100
10;0;1;164300
10;0;1;165500
10;0;1;170700
10;0;1;171900
10;0;1;173100
10;0;1;174300
10;0;1;175500
10;0;1;180700
10;0;1;181900
10;0;1;183100
10;0;1;184300
10;0;1;185500
10;0;1;190700
10;0;1;191900
10;0;1;193100
10;0;1;194300
10;0;1;195500
10;0;1;200700
10;0;1;201900
10;0;1;203100
10;0;1;204300
10;0;1;205500
10;0;1;210700
10;0;1;211900
10;0;1;213100
10;0;1;214300
10;0;1;215500
10;0;1;220700
10;0;1;221900
10;0;1;223700
10;0;2;83100
10;0;2;84900
10;0;2;90700
10;0;2;92500
10;0;2;94300
10;0;2;100100
10;0;2;101900
10;0;2;103700
10;0;2;105500
10;0;2;111300
10;0;2;113100
10;0;2;114900
10;0;2;120700
10;0;2;122500
10;0;2;124300
10;0;2;130100
10;0;2;131900
10;0;2;133700
10;0;2;135500
10;0;2;141300
10;0;2;143100
10;0;2;144900
10;0;2;150700
10;0;2;152500
10;0;2;154300
10;0;2;160100
10;0;2;161900
10;0;2;163700
10;0;2;165500
10;0;2;171300
10;0;2;173100
10;0;2;174900
10;0;2;180700
10;0;2;182500
10;0;2;184300
10;0;2;190100
10;0;2;191900
10;0;2;193700
10;0;2;195500
10;0;2;201300
10;0;2;203100
10;0;2;204900
10;0;2;210700
10;0;2;212500
10;0;2;214300
10;0;2;220100
10;0;2;221900
10;0;2;223700
10;19;0;71800
10;19;0;73200
10;19;0;74600
10;17;0;75200
10;19;0;75800
10;17;0;80400
10;19;0;81000
10;17;0;81600
10;19;0;82200
10;17;0;82800
10;19;0;83400
10;17;0;84000
10;19;0;84600
10;17;0;85200
10;19;0;85800
10;17;0;90400
10;19;0;91000
10;17;0;91600
10;19;0;92200
10;19;0;93400
10;19;0;94600
10;19;0;95800
10;19;0;101000
10;19;0;102200
10;19;0;103400
10;19;0;104600
10;19;0;105800
10;19;0;111000
10;19;0;112200
10;19;0;113400
10;19;0;114600
10;19;0;115800
10;19;0;121000
10;19;0;122200
10;19;0;123400
10;19;0;124600
10;19;0;125800
10;19;0;131000
10;19;0;132200
10;19;0;133400
10;19;0;134600
10;19;0;135800
10;19;0;141000
10;19;0;142200
10;19;0;143400
10;19;0;144600
10;19;0;145800
10;19;0;151000
10;19;0;152200
10;19;0;153400
10;19;0;154600
10;19;0;155800
10;19;0;161000
10;19;0;162200
10;19;0;163400
10;19;0;164600
10;19;0;165800
10;19;0;171000
10;19;0;172200
10;19;0;173400
10;19;0;174600
10;19;0;175800
10;17;0;180400
10;19;0;181000
10;17;0;181600
10;19;0;182200
10;17;0;182800
10;19;0;183400
10;17;0;184000
10;19;0;184600
10;17;0;185200
10;19;0;185800
10;17;0;190400
10;19;0;191000
10;17;0;191600
10;19;0;192200
10;17;0;192800
10;19;0;193400
10;17;0;194000
10;19;0;194600
10;19;0;195800
10;19;0;201000
10;19;0;202200
10;19;0;203400
10;19;0;204600
10;19;0;205800
10;19;0;211000
10;19;0;212200
10;19;0;213400
10;19;0;214600
10;19;0;215800
10;19;0;221000
10;19;0;222200
10;19;0;223400
10;19;0;224700
10;19;1;91800
10;19;1;93000
10;19;1;94200
10;19;1;95400
10;19;1;100600
10;19;1;101800
10;19;1;103000
10;19;1;104200
10;19;1;105400
10;19;1;110600
10;19;1;111800
10;19;1;113000
10;19;1;114200
10;19;1;115400
10;19;1;120600
10;19;1;121800
10;19;1;123000
10;19;1;124200
10;19;1;125400
10;19;1;130600
10;19;1;131800
10;19;1;133000
10;19;1;134200
10;19;1;135400
10;19;1;140600
10;19;1;141800
10;19;1;143000
10;19;1;144200
10;19;1;145400
10;19;1;150600
10;19;1;151800
10;19;1;153000
10;19;1;154200
10;19;1;155400
10;19;1;160600
10;19;1;161800
10;19;1;163000
10;19;1;164200
10;19;1;165400
10;19;1;170600
10;19;1;171800
10;19;1;173000
10;19;1;174200
10;19;1;175400
10;19;1;180600
10;19;1;181800
10;19;1;183000
10;19;1;184200
10;19;1;185400
10;19;1;190600
10;19;1;191800
10;19;1;193000
10;19;1;194200
10;19;1;195400
10;19;1;200600
10;19;1;201800
10;19;1;203000
10;19;1;204200
10;19;1;205400
10;19;1;210600
10;19;1;211800
10;19;1;213000
10;19;1;214200
10;19;1;215400
10;19;1;220600
10;19;1;221800
10;19;1;223000
10;19;1;224200
10;19;2;91800
10;19;2;93600
10;19;2;95400
10;19;2;101200
10;19;2;103000
10;19;2;104800
10;19;2;110600
10;19;2;112400
10;19;2;114200
10;19;2;120000
10;19;2;121800
10;19;2;123600
10;19;2;125400
10;19;2;131200
10;19;2;133000
10;19;2;134800
10;19;2;140600
10;19;2;142400
10;19;2;144200
10;19;2;150000
10;19;2;151800
10;19;2;153600
10;19;2;155400
10;19;2;161200
10;19;2;163000
10;19;2;164800
10;19;2;170600
10;19;2;172400
10;19;2;174200
10;19;2;180000
10;19;2;181800
10;19;2;183600
10;19;2;185400
10;19;2;191200
10;19;2;193000
10;19;2;194800
10;19;2;200600
10;19;2;202400
10;19;2;204200
10;19;2;210000
10;19;2;211800
10;19;2;213600
10;19;2;215400
10;19;2;221200
10;19;2;223000
9;0;0;70300
9;0;0;71500
9;0;0;72700
9;0;0;73300
9;0;0;73900
9;0;0;74500
9;0;0;75100
9;0;0;75700
9;0;0;80300
9;0;0;80900
9;0;0;81500
9;0;0;82100
9;0;0;82700
9;0;0;83300
9;0;0;83900
9;0;0;84500
9;0;0;85100
9;0;0;85700
9;0;0;90300
9;0;0;90900
9;0;0;91500
9;0;0;92100
9;0;0;92700
9;0;0;93700
9;0;0;94900
9;0;0;100100
9;0;0;101300
9;0;0;102500
9;0;0;103700
9;0;0;104900
9;0;0;110100
9;0;0;111300
9;0;0;112500
9;0;0;113700
9;0;0;114900
9;0;0;120100
9;0;0;121300
9;0;0;122500
9;0;0;123700
9;0;0;124900
9;0;0;130100
9;0;0;131300
9;0;0;132500
9;0;0;133700
9;0;0;134900
9;0;0;140100
9;0;0;141300
9;0;0;142500
9;0;0;143700
9;0;0;144900
9;0;0;150100
9;0;0;151300
9;0;0;152500
9;0;0;153700
9;0;0;154900
9;0;0;160100
9;0;0;161300
9;0;0;162500
9;0;0;163700
9;0;0;164900
9;0;0;170100
9;0;0;171300
9;0;0;172700
9;0;0;173300
9;0;0;173900
9;0;0;174500
9;0;0;175100
9;0;0;175700
9;0;0;180300
9;0;0;180900
9;0;0;181500
9;0;0;182100
9;0;0;182700
9;0;0;183300
9;0;0;183900
9;0;0;184500
9;0;0;185100
9;0;0;185700
9;0;0;190300
9;0;0;190900
9;0;0;191500
9;0;0;192500
9;0;0;193700
9;0;0;194900
9;0;0;200100
9;0;0;201300
9;0;0;202500
9;0;0;203700
9;0;0;204900
9;0;0;210100
9;0;0;211300
9;0;0;212500
9;0;0;213700
9;0;0;214900
9;0;0;220100
9;0;0;221300
9;0;0;223000
9;0;0;224800
9;0;1;83300
9;0;1;84500
9;0;1;85700
9;0;1;90900
9;0;1;92100
9;0;1;93300
9;0;1;94500
9;0;1;95700
9;0;1;100900
9;0;1;102100
9;0;1;103300
9;0;1;104500
9;0;1;105700
9;0;1;110900
9;0;1;112100
9;0;1;113300
9;0;1;114500
9;0;1;115700
9;0;1;120900
9;0;1;122100
9;0;1;123300
9;0;1;124500
9;0;1;125700
9;0;1;130900
9;0;1;132100
9;0;1;133300
9;0;1;134500
9;0;1;135700
9;0;1;140900
9;0;1;142100
9;0;1;143300
9;0;1;144500
9;0;1;145700
9;0;1;150900
9;0;1;152100
9;0;1;153300
9;0;1;154500
9;0;1;155700
9;0;1;160900
9;0;1;162100
9;0;1;163300
9;0;1;164500
9;0;1;165700
9;0;1;170900
9;0;1;172100
9;0;1;173300
9;0;1;174500
9;0;1;175700
9;0;1;180900
9;0;1;182100
9;0;1;183300
9;0;1;184500
9;0;1;185700
9;0;1;190900
9;0;1;192100
9;0;1;193300
9;0;1;194500
9;0;1;195700
9;0;1;200900
9;0;1;202100
9;0;1;203300
9;0;1;204500
9;0;1;205700
9;0;1;210900
9;0;1;212100
9;0;1;213300
9;0;1;214500
9;0;1;215700
9;0;1;220900
9;0;1;222100
9;0;1;223900
9;0;2;83300
9;0;2;85100
9;0;2;90900
9;0;2;92700
9;0;2;94500
9;0;2;100300
9;0;2;102100
9;0;2;103900
9;0;2;105700
9;0;2;111500
9;0;2;113300
9;0;2;115100
9;0;2;120900
9;0;2;122700
9;0;2;124500
9;0;2;130300
9;0;2;132100
9;0;2;133900
9;0;2;135700
9;0;2;141500
9;0;2;143300
9;0;2;145100
9;0;2;150900
9;0;2;152700
9;0;2;154500
9;0;2;160300
9;0;2;162100
9;0;2;163900
9;0;2;165700
9;0;2;171500
9;0;2;173300
9;0;2;175100
9;0;2;180900
9;0;2;182700
9;0;2;184500
9;0;2;190300
9;0;2;192100
9;0;2;193900
9;0;2;195700
9;0;2;201500
9;0;2;203300
9;0;2;205100
9;0;2;210900
9;0;2;212700
9;0;2;214500
9;0;2;220300
9;0;2;222100
9;0;2;223900
9;19;0;71600
9;19;0;73000
9;19;0;74400
9;17;0;75000
9;19;0;75600
9;17;0;80200
9;19;0;80800
9;17;0;81400
9;19;0;82000
9;17;0;82600
9;19;0;83200
9;17;0;83800
9;19;0;84400
9;17;0;85000
9;19;0;85600
9;17;0;90200
9;19;0;90800
9;17;0;91400
9;19;0;92000
9;19;0;93200
9;19;0;94400
9;19;0;95600
9;19;0;100800
9;19;0;102000
9;19;0;103200
9;19;0;104400
9;19;0;105600
9;19;0;110800
9;19;0;112000
9;19;0;113200
9;19;0;114400
9;19;0;115600
9;19;0;120800
9;19;0;122000
9;19;0;123200
9;19;0;124400
9;19;0;125600
9;19;0;130800
9;19;0;132000
9;19;0;133200
9;19;0;134400
9;19;0;135600
9;19;0;140800
9;19;0;142000
9;19;0;143200
9;19;0;144400
9;19;0;145600
9;19;0;150800
9;19;0;152000
9;19;0;153200
9;19;0;154400
9;19;0;155600
9;19;0;160800
9;19;0;162000
9;19;0;163200
9;19;0;164400
9;19;0;165600
9;19;0;170800
9;19;0;172000
9;19;0;173200
9;19;0;174400
9;19;0;175600
9;17;0;180200
9;19;0;180800
9;17;0;181400
9;19;0;182000
9;17;0;182600
9;19;0;183200
9;17;0;183800
9;19;0;184400
9;17;0;185000
9;19;0;185600
9;17;0;190200
9;19;0;190800
9;17;0;191400
9;19;0;192000
9;17;0;192600
9;19;0;193200
9;17;0;193800
9;19;0;194400
9;19;0;195600
9;19;0;200800
9;19;0;202000
9;19;0;203200
9;19;0;204400
9;19;0;205600
9;19;0;210800
9;19;0;212000
9;19;0;213200
9;19;0;214400
9;19;0;215600
9;19;0;220800
9;19;0;222000
9;19;0;223200
9;19;0;224500
9;19;1;91600
9;19;1;92800
9;19;1;94000
9;19;1;95200
9;19;1;100400
9;19;1;101600
9;19;1;102800
9;19;1;104000
9;19;1;105200
9;19;1;110400
9;19;1;111600
9;19;1;112800
9;19;1;114000
9;19;1;115200
9;19;1;120400
9;19;1;121600
9;19;1;122800
9;19;1;124000
9;19;1;125200
9;19;1;130400
9;19;1;131600
9;19;1;132800
9;19;1;134000
9;19;1;135200
9;19;1;140400
9;19;1;141600
9;19;1;142800
9;19;1;144000
9;19;1;145200
9;19;1;150400
9;19;1;151600
9;19;1;152800
9;19;1;154000
9;19;1;155200
9;19;1;160400
9;19;1;161600
9;19;1;162800
9;19;1;164000
9;19;1;165200
9;19;1;170400
9;19;1;171600
9;19;1;172800
9;19;1;174000
9;19;1;175200
9;19;1;180400
9;19;1;181600
9;19;1;182800
9;19;1;184000
9;19;1;185200
9;19;1;190400
9;19;1;191600
9;19;1;192800
9;19;1;194000
9;19;1;195200
9;19;1;200400
9;19;1;201600
9;19;1;202800
9;19;1;204000
9;19;1;205200
9;19;1;210400
9;19;1;211600
9;19;1;212800
9;19;1;214000
9;19;1;215200
9;19;1;220400
9;19;1;221600
9;19;1;222800
9;19;1;224000
9;19;2;91600
9;19;2;93400
9;19;2;95200
9;19;2;101000
9;19;2;102800
9;19;2;104600
9;19;2;110400
9;19;2;112200
9;19;2;114000
9;19;2;115800
9;19;2;121600
9;19;2;123400
9;19;2;125200
9;19;2;131000
9;19;2;132800
9;19;2;134600
9;19;2;140400
9;19;2;142200
9;19;2;144000
9;19;2;145800
9;19;2;151600
9;19;2;153400
9;19;2;155200
9;19;2;161000
9;19;2;162800
9;19;2;164600
9;19;2;170400
9;19;2;172200
9;19;2;174000
9;19;2;175800
9;19;2;181600
9;19;2;183400
9;19;2;185200
9;19;2;191000
9;19;2;192800
9;19;2;194600
9;19;2;200400
9;19;2;202200
9;19;2;204000
9;19;2;205800
9;19;2;211600
9;19;2;213400
9;19;2;215200
9;19;2;221000
9;19;2;222800
8;0;0;70500
8;0;0;71700
8;0;0;72900
8;0;0;73500
8;0;0;74100
8;0;0;74700
8;0;0;75300
8;0;0;75900
8;0;0;80500
8;0;0;81100
8;0;0;81700
8;0;0;82300
8;0;0;82900
8;0;0;83500
8;0;0;84100
8;0;0;84700
8;0;0;85300
8;0;0;85900
8;0;0;90500
8;0;0;91100
8;0;0;91700
8;0;0;92300
8;0;0;92900
8;0;0;93900
8;0;0;95100
8;0;0;100300
8;0;0;101500
8;0;0;102700
8;0;0;103900
8;0;0;105100
8;0;0;110300
8;0;0;111500
8;0;0;112700
8;0;0;113900
8;0;0;115100
8;0;0;120300
8;0;0;121500
8;0;0;122700
8;0;0;123900
8;0;0;125100
8;0;0;130300
8;0;0;131500
8;0;0;132700
8;0;0;133900
8;0;0;135100
8;0;0;140300
8;0;0;141500
8;0;0;142700
8;0;0;143900
8;0;0;145100
8;0;0;150300
8;0;0;151500
8;0;0;152700
8;0;0;153900
8;0;0;155100
8;0;0;160300
8;0;0;161500
8;0;0;162700
8;0;0;163900
8;0;0;165100
8;0;0;170300
8;0;0;171500
8;0;0;172900
8;0;0;173500
8;0;0;174100
8;0;0;174700
8;0;0;175300
8;0;0;175900
8;0;0;180500
8;0;0;181100
8;0;0;181700
8;0;0;182300
8;0;0;182900
8;0;0;183500
8;0;0;184100
8;0;0;184700
8;0;0;185300
8;0;0;185900
8;0;0;190500
8;0;0;191100
8;0;0;191700
8;0;0;192700
8;0;0;193900
8;0;0;195100
8;0;0;200300
8;0;0;201500
8;0;0;202700
8;0;0;203900
8;0;0;205100
8;0;0;210300
8;0;0;211500
8;0;0;212700
8;0;0;213900
8;0;0;215100
8;0;0;220300
8;0;0;221500
8;0;0;223200
8;0;0;225000
8;0;1;83500
8;0;1;84700
8;0;1;85900
8;0;1;91100
8;0;1;92300
8;0;1;93500
8;0;1;94700
8;0;1;95900
